# mdm(GeV) 	mAp(GeV) 	Number of Signal Events
1.8738e-01	1.2112e-02	0.0000e+00
2.0092e-01	1.2112e-02	0.0000e+00
2.1544e-01	1.2112e-02	0.0000e+00
2.3101e-01	1.2112e-02	0.0000e+00
2.4771e-01	1.2112e-02	0.0000e+00
2.6561e-01	1.2112e-02	0.0000e+00
2.8480e-01	1.2112e-02	0.0000e+00
3.0539e-01	1.2112e-02	0.0000e+00
3.2745e-01	1.2112e-02	0.0000e+00
3.5112e-01	1.2112e-02	0.0000e+00
3.7649e-01	1.2112e-02	0.0000e+00
4.0370e-01	1.2112e-02	0.0000e+00
4.3288e-01	1.2112e-02	0.0000e+00
4.6416e-01	1.2112e-02	0.0000e+00
4.9770e-01	1.2112e-02	0.0000e+00
5.3367e-01	1.2112e-02	0.0000e+00
5.7224e-01	1.2112e-02	0.0000e+00
6.1359e-01	1.2112e-02	0.0000e+00
6.5793e-01	1.2112e-02	0.0000e+00
7.0548e-01	1.2112e-02	0.0000e+00
7.5646e-01	1.2112e-02	0.0000e+00
8.1113e-01	1.2112e-02	0.0000e+00
8.6975e-01	1.2112e-02	0.0000e+00
9.3260e-01	1.2112e-02	0.0000e+00
1.0000e+00	1.2112e-02	0.0000e+00
1.0000e-03	1.2732e-02	1.1104e+04
1.0723e-03	1.2732e-02	1.1102e+04
1.1498e-03	1.2732e-02	1.0772e+04
1.2328e-03	1.2732e-02	1.1146e+04
1.3219e-03	1.2732e-02	1.0801e+04
1.4175e-03	1.2732e-02	1.1061e+04
1.5199e-03	1.2732e-02	1.1030e+04
1.6298e-03	1.2732e-02	1.0935e+04
1.7475e-03	1.2732e-02	1.0817e+04
1.8738e-03	1.2732e-02	1.0913e+04
2.0092e-03	1.2732e-02	1.0612e+04
2.1544e-03	1.2732e-02	1.1232e+04
2.3101e-03	1.2732e-02	1.1006e+04
2.4771e-03	1.2732e-02	1.0760e+04
2.6561e-03	1.2732e-02	1.0592e+04
2.8480e-03	1.2732e-02	1.0995e+04
3.0539e-03	1.2732e-02	1.0669e+04
3.2745e-03	1.2732e-02	1.0609e+04
3.5112e-03	1.2732e-02	1.0583e+04
3.7649e-03	1.2732e-02	1.0590e+04
4.0370e-03	1.2732e-02	1.0482e+04
4.3288e-03	1.2732e-02	1.0472e+04
4.6416e-03	1.2732e-02	1.0404e+04
4.9770e-03	1.2732e-02	1.0494e+04
5.3367e-03	1.2732e-02	1.0589e+04
5.7224e-03	1.2732e-02	1.0424e+04
6.1359e-03	1.2732e-02	1.0406e+04
6.5793e-03	1.2732e-02	0.0000e+00
7.0548e-03	1.2732e-02	0.0000e+00
7.5646e-03	1.2732e-02	0.0000e+00
8.1113e-03	1.2732e-02	0.0000e+00
8.6975e-03	1.2732e-02	0.0000e+00
9.3260e-03	1.2732e-02	0.0000e+00
1.0000e-02	1.2732e-02	0.0000e+00
1.0723e-02	1.2732e-02	0.0000e+00
1.1498e-02	1.2732e-02	0.0000e+00
1.2328e-02	1.2732e-02	0.0000e+00
1.3219e-02	1.2732e-02	0.0000e+00
1.4175e-02	1.2732e-02	0.0000e+00
1.5199e-02	1.2732e-02	0.0000e+00
1.6298e-02	1.2732e-02	0.0000e+00
1.7475e-02	1.2732e-02	0.0000e+00
1.8738e-02	1.2732e-02	0.0000e+00
2.0092e-02	1.2732e-02	0.0000e+00
2.1544e-02	1.2732e-02	0.0000e+00
2.3101e-02	1.2732e-02	0.0000e+00
2.4771e-02	1.2732e-02	0.0000e+00
2.6561e-02	1.2732e-02	0.0000e+00
2.8480e-02	1.2732e-02	0.0000e+00
3.0539e-02	1.2732e-02	0.0000e+00
3.2745e-02	1.2732e-02	0.0000e+00
3.5112e-02	1.2732e-02	0.0000e+00
3.7649e-02	1.2732e-02	0.0000e+00
4.0370e-02	1.2732e-02	0.0000e+00
4.3288e-02	1.2732e-02	0.0000e+00
4.6416e-02	1.2732e-02	0.0000e+00
4.9770e-02	1.2732e-02	0.0000e+00
5.3367e-02	1.2732e-02	0.0000e+00
5.7224e-02	1.2732e-02	0.0000e+00
6.1359e-02	1.2732e-02	0.0000e+00
6.5793e-02	1.2732e-02	0.0000e+00
7.0548e-02	1.2732e-02	0.0000e+00
7.5646e-02	1.2732e-02	0.0000e+00
8.1113e-02	1.2732e-02	0.0000e+00
8.6975e-02	1.2732e-02	0.0000e+00
9.3260e-02	1.2732e-02	0.0000e+00
1.0000e-01	1.2732e-02	0.0000e+00
1.0723e-01	1.2732e-02	0.0000e+00
1.1498e-01	1.2732e-02	0.0000e+00
1.2328e-01	1.2732e-02	0.0000e+00
1.3219e-01	1.2732e-02	0.0000e+00
1.4175e-01	1.2732e-02	0.0000e+00
1.5199e-01	1.2732e-02	0.0000e+00
1.6298e-01	1.2732e-02	0.0000e+00
1.7475e-01	1.2732e-02	0.0000e+00
1.8738e-01	1.2732e-02	0.0000e+00
2.0092e-01	1.2732e-02	0.0000e+00
2.1544e-01	1.2732e-02	0.0000e+00
2.3101e-01	1.2732e-02	0.0000e+00
2.4771e-01	1.2732e-02	0.0000e+00
2.6561e-01	1.2732e-02	0.0000e+00
2.8480e-01	1.2732e-02	0.0000e+00
3.0539e-01	1.2732e-02	0.0000e+00
3.2745e-01	1.2732e-02	0.0000e+00
3.5112e-01	1.2732e-02	0.0000e+00
3.7649e-01	1.2732e-02	0.0000e+00
4.0370e-01	1.2732e-02	0.0000e+00
4.3288e-01	1.2732e-02	0.0000e+00
4.6416e-01	1.2732e-02	0.0000e+00
4.9770e-01	1.2732e-02	0.0000e+00
5.3367e-01	1.2732e-02	0.0000e+00
5.7224e-01	1.2732e-02	0.0000e+00
6.1359e-01	1.2732e-02	0.0000e+00
6.5793e-01	1.2732e-02	0.0000e+00
7.0548e-01	1.2732e-02	0.0000e+00
7.5646e-01	1.2732e-02	0.0000e+00
8.1113e-01	1.2732e-02	0.0000e+00
8.6975e-01	1.2732e-02	0.0000e+00
9.3260e-01	1.2732e-02	0.0000e+00
1.0000e+00	1.2732e-02	0.0000e+00
1.0000e-03	1.3383e-02	9.3116e+03
1.0723e-03	1.3383e-02	9.0882e+03
1.1498e-03	1.3383e-02	9.2020e+03
1.2328e-03	1.3383e-02	9.0913e+03
1.3219e-03	1.3383e-02	9.0299e+03
1.4175e-03	1.3383e-02	9.1140e+03
1.5199e-03	1.3383e-02	9.3513e+03
1.6298e-03	1.3383e-02	9.0949e+03
1.7475e-03	1.3383e-02	9.2232e+03
1.8738e-03	1.3383e-02	8.9766e+03
2.0092e-03	1.3383e-02	9.1306e+03
2.1544e-03	1.3383e-02	9.0320e+03
2.3101e-03	1.3383e-02	8.7851e+03
2.4771e-03	1.3383e-02	8.9374e+03
2.6561e-03	1.3383e-02	9.0198e+03
2.8480e-03	1.3383e-02	8.8319e+03
3.0539e-03	1.3383e-02	8.9542e+03
3.2745e-03	1.3383e-02	8.8777e+03
3.5112e-03	1.3383e-02	8.7606e+03
3.7649e-03	1.3383e-02	8.7070e+03
4.0370e-03	1.3383e-02	8.5797e+03
4.3288e-03	1.3383e-02	8.6820e+03
4.6416e-03	1.3383e-02	8.5713e+03
4.9770e-03	1.3383e-02	8.4140e+03
5.3367e-03	1.3383e-02	8.6317e+03
5.7224e-03	1.3383e-02	8.2845e+03
6.1359e-03	1.3383e-02	8.5469e+03
6.5793e-03	1.3383e-02	8.3367e+03
7.0548e-03	1.3383e-02	0.0000e+00
7.5646e-03	1.3383e-02	0.0000e+00
8.1113e-03	1.3383e-02	0.0000e+00
8.6975e-03	1.3383e-02	0.0000e+00
9.3260e-03	1.3383e-02	0.0000e+00
1.0000e-02	1.3383e-02	0.0000e+00
1.0723e-02	1.3383e-02	0.0000e+00
1.1498e-02	1.3383e-02	0.0000e+00
1.2328e-02	1.3383e-02	0.0000e+00
1.3219e-02	1.3383e-02	0.0000e+00
1.4175e-02	1.3383e-02	0.0000e+00
1.5199e-02	1.3383e-02	0.0000e+00
1.6298e-02	1.3383e-02	0.0000e+00
1.7475e-02	1.3383e-02	0.0000e+00
1.8738e-02	1.3383e-02	0.0000e+00
2.0092e-02	1.3383e-02	0.0000e+00
2.1544e-02	1.3383e-02	0.0000e+00
2.3101e-02	1.3383e-02	0.0000e+00
2.4771e-02	1.3383e-02	0.0000e+00
2.6561e-02	1.3383e-02	0.0000e+00
2.8480e-02	1.3383e-02	0.0000e+00
3.0539e-02	1.3383e-02	0.0000e+00
3.2745e-02	1.3383e-02	0.0000e+00
3.5112e-02	1.3383e-02	0.0000e+00
3.7649e-02	1.3383e-02	0.0000e+00
4.0370e-02	1.3383e-02	0.0000e+00
4.3288e-02	1.3383e-02	0.0000e+00
4.6416e-02	1.3383e-02	0.0000e+00
4.9770e-02	1.3383e-02	0.0000e+00
5.3367e-02	1.3383e-02	0.0000e+00
5.7224e-02	1.3383e-02	0.0000e+00
6.1359e-02	1.3383e-02	0.0000e+00
6.5793e-02	1.3383e-02	0.0000e+00
7.0548e-02	1.3383e-02	0.0000e+00
7.5646e-02	1.3383e-02	0.0000e+00
8.1113e-02	1.3383e-02	0.0000e+00
8.6975e-02	1.3383e-02	0.0000e+00
9.3260e-02	1.3383e-02	0.0000e+00
1.0000e-01	1.3383e-02	0.0000e+00
1.0723e-01	1.3383e-02	0.0000e+00
1.1498e-01	1.3383e-02	0.0000e+00
1.2328e-01	1.3383e-02	0.0000e+00
1.3219e-01	1.3383e-02	0.0000e+00
1.4175e-01	1.3383e-02	0.0000e+00
1.5199e-01	1.3383e-02	0.0000e+00
1.6298e-01	1.3383e-02	0.0000e+00
1.7475e-01	1.3383e-02	0.0000e+00
1.8738e-01	1.3383e-02	0.0000e+00
2.0092e-01	1.3383e-02	0.0000e+00
2.1544e-01	1.3383e-02	0.0000e+00
2.3101e-01	1.3383e-02	0.0000e+00
2.4771e-01	1.3383e-02	0.0000e+00
2.6561e-01	1.3383e-02	0.0000e+00
2.8480e-01	1.3383e-02	0.0000e+00
3.0539e-01	1.3383e-02	0.0000e+00
3.2745e-01	1.3383e-02	0.0000e+00
3.5112e-01	1.3383e-02	0.0000e+00
3.7649e-01	1.3383e-02	0.0000e+00
4.0370e-01	1.3383e-02	0.0000e+00
4.3288e-01	1.3383e-02	0.0000e+00
4.6416e-01	1.3383e-02	0.0000e+00
4.9770e-01	1.3383e-02	0.0000e+00
5.3367e-01	1.3383e-02	0.0000e+00
5.7224e-01	1.3383e-02	0.0000e+00
6.1359e-01	1.3383e-02	0.0000e+00
6.5793e-01	1.3383e-02	0.0000e+00
7.0548e-01	1.3383e-02	0.0000e+00
7.5646e-01	1.3383e-02	0.0000e+00
8.1113e-01	1.3383e-02	0.0000e+00
8.6975e-01	1.3383e-02	0.0000e+00
9.3260e-01	1.3383e-02	0.0000e+00
1.0000e+00	1.3383e-02	0.0000e+00
1.0000e-03	1.4068e-02	7.7121e+03
1.0723e-03	1.4068e-02	7.7940e+03
1.1498e-03	1.4068e-02	7.4664e+03
1.2328e-03	1.4068e-02	7.7458e+03
1.3219e-03	1.4068e-02	7.6986e+03
1.4175e-03	1.4068e-02	7.7092e+03
1.5199e-03	1.4068e-02	7.7908e+03
1.6298e-03	1.4068e-02	7.6688e+03
1.7475e-03	1.4068e-02	7.6201e+03
1.8738e-03	1.4068e-02	7.5939e+03
2.0092e-03	1.4068e-02	7.6891e+03
2.1544e-03	1.4068e-02	7.4659e+03
2.3101e-03	1.4068e-02	7.5018e+03
2.4771e-03	1.4068e-02	7.6155e+03
2.6561e-03	1.4068e-02	7.4286e+03
2.8480e-03	1.4068e-02	7.4520e+03
3.0539e-03	1.4068e-02	7.3380e+03
3.2745e-03	1.4068e-02	7.2508e+03
3.5112e-03	1.4068e-02	7.3198e+03
3.7649e-03	1.4068e-02	7.1292e+03
4.0370e-03	1.4068e-02	7.2313e+03
4.3288e-03	1.4068e-02	7.2249e+03
4.6416e-03	1.4068e-02	7.1115e+03
4.9770e-03	1.4068e-02	7.1379e+03
5.3367e-03	1.4068e-02	7.2995e+03
5.7224e-03	1.4068e-02	6.9300e+03
6.1359e-03	1.4068e-02	7.0222e+03
6.5793e-03	1.4068e-02	6.7939e+03
7.0548e-03	1.4068e-02	0.0000e+00
7.5646e-03	1.4068e-02	0.0000e+00
8.1113e-03	1.4068e-02	0.0000e+00
8.6975e-03	1.4068e-02	0.0000e+00
9.3260e-03	1.4068e-02	0.0000e+00
1.0000e-02	1.4068e-02	0.0000e+00
1.0723e-02	1.4068e-02	0.0000e+00
1.1498e-02	1.4068e-02	0.0000e+00
1.2328e-02	1.4068e-02	0.0000e+00
1.3219e-02	1.4068e-02	0.0000e+00
1.4175e-02	1.4068e-02	0.0000e+00
1.5199e-02	1.4068e-02	0.0000e+00
1.6298e-02	1.4068e-02	0.0000e+00
1.7475e-02	1.4068e-02	0.0000e+00
1.8738e-02	1.4068e-02	0.0000e+00
2.0092e-02	1.4068e-02	0.0000e+00
2.1544e-02	1.4068e-02	0.0000e+00
2.3101e-02	1.4068e-02	0.0000e+00
2.4771e-02	1.4068e-02	0.0000e+00
2.6561e-02	1.4068e-02	0.0000e+00
2.8480e-02	1.4068e-02	0.0000e+00
3.0539e-02	1.4068e-02	0.0000e+00
3.2745e-02	1.4068e-02	0.0000e+00
3.5112e-02	1.4068e-02	0.0000e+00
3.7649e-02	1.4068e-02	0.0000e+00
4.0370e-02	1.4068e-02	0.0000e+00
4.3288e-02	1.4068e-02	0.0000e+00
4.6416e-02	1.4068e-02	0.0000e+00
4.9770e-02	1.4068e-02	0.0000e+00
5.3367e-02	1.4068e-02	0.0000e+00
5.7224e-02	1.4068e-02	0.0000e+00
6.1359e-02	1.4068e-02	0.0000e+00
6.5793e-02	1.4068e-02	0.0000e+00
7.0548e-02	1.4068e-02	0.0000e+00
7.5646e-02	1.4068e-02	0.0000e+00
8.1113e-02	1.4068e-02	0.0000e+00
8.6975e-02	1.4068e-02	0.0000e+00
9.3260e-02	1.4068e-02	0.0000e+00
1.0000e-01	1.4068e-02	0.0000e+00
1.0723e-01	1.4068e-02	0.0000e+00
1.1498e-01	1.4068e-02	0.0000e+00
1.2328e-01	1.4068e-02	0.0000e+00
1.3219e-01	1.4068e-02	0.0000e+00
1.4175e-01	1.4068e-02	0.0000e+00
1.5199e-01	1.4068e-02	0.0000e+00
1.6298e-01	1.4068e-02	0.0000e+00
1.7475e-01	1.4068e-02	0.0000e+00
1.8738e-01	1.4068e-02	0.0000e+00
2.0092e-01	1.4068e-02	0.0000e+00
2.1544e-01	1.4068e-02	0.0000e+00
2.3101e-01	1.4068e-02	0.0000e+00
2.4771e-01	1.4068e-02	0.0000e+00
2.6561e-01	1.4068e-02	0.0000e+00
2.8480e-01	1.4068e-02	0.0000e+00
3.0539e-01	1.4068e-02	0.0000e+00
3.2745e-01	1.4068e-02	0.0000e+00
3.5112e-01	1.4068e-02	0.0000e+00
3.7649e-01	1.4068e-02	0.0000e+00
4.0370e-01	1.4068e-02	0.0000e+00
4.3288e-01	1.4068e-02	0.0000e+00
4.6416e-01	1.4068e-02	0.0000e+00
4.9770e-01	1.4068e-02	0.0000e+00
5.3367e-01	1.4068e-02	0.0000e+00
5.7224e-01	1.4068e-02	0.0000e+00
6.1359e-01	1.4068e-02	0.0000e+00
6.5793e-01	1.4068e-02	0.0000e+00
7.0548e-01	1.4068e-02	0.0000e+00
7.5646e-01	1.4068e-02	0.0000e+00
8.1113e-01	1.4068e-02	0.0000e+00
8.6975e-01	1.4068e-02	0.0000e+00
9.3260e-01	1.4068e-02	0.0000e+00
1.0000e+00	1.4068e-02	0.0000e+00
1.0000e-03	1.4787e-02	6.5040e+03
1.0723e-03	1.4787e-02	6.4708e+03
1.1498e-03	1.4787e-02	6.4995e+03
1.2328e-03	1.4787e-02	6.4047e+03
1.3219e-03	1.4787e-02	6.6139e+03
1.4175e-03	1.4787e-02	6.4105e+03
1.5199e-03	1.4787e-02	6.3789e+03
1.6298e-03	1.4787e-02	6.4659e+03
1.7475e-03	1.4787e-02	6.2925e+03
1.8738e-03	1.4787e-02	6.5062e+03
2.0092e-03	1.4787e-02	6.3953e+03
2.1544e-03	1.4787e-02	6.3537e+03
2.3101e-03	1.4787e-02	6.2844e+03
2.4771e-03	1.4787e-02	6.3652e+03
2.6561e-03	1.4787e-02	6.1452e+03
2.8480e-03	1.4787e-02	6.1121e+03
3.0539e-03	1.4787e-02	6.0937e+03
3.2745e-03	1.4787e-02	6.1680e+03
3.5112e-03	1.4787e-02	6.1127e+03
3.7649e-03	1.4787e-02	6.1773e+03
4.0370e-03	1.4787e-02	5.9302e+03
4.3288e-03	1.4787e-02	6.0066e+03
4.6416e-03	1.4787e-02	5.8318e+03
4.9770e-03	1.4787e-02	5.9286e+03
5.3367e-03	1.4787e-02	5.9078e+03
5.7224e-03	1.4787e-02	5.8605e+03
6.1359e-03	1.4787e-02	5.7683e+03
6.5793e-03	1.4787e-02	5.7866e+03
7.0548e-03	1.4787e-02	5.6579e+03
7.5646e-03	1.4787e-02	0.0000e+00
8.1113e-03	1.4787e-02	0.0000e+00
8.6975e-03	1.4787e-02	0.0000e+00
9.3260e-03	1.4787e-02	0.0000e+00
1.0000e-02	1.4787e-02	0.0000e+00
1.0723e-02	1.4787e-02	0.0000e+00
1.1498e-02	1.4787e-02	0.0000e+00
1.2328e-02	1.4787e-02	0.0000e+00
1.3219e-02	1.4787e-02	0.0000e+00
1.4175e-02	1.4787e-02	0.0000e+00
1.5199e-02	1.4787e-02	0.0000e+00
1.6298e-02	1.4787e-02	0.0000e+00
1.7475e-02	1.4787e-02	0.0000e+00
1.8738e-02	1.4787e-02	0.0000e+00
2.0092e-02	1.4787e-02	0.0000e+00
2.1544e-02	1.4787e-02	0.0000e+00
2.3101e-02	1.4787e-02	0.0000e+00
2.4771e-02	1.4787e-02	0.0000e+00
2.6561e-02	1.4787e-02	0.0000e+00
2.8480e-02	1.4787e-02	0.0000e+00
3.0539e-02	1.4787e-02	0.0000e+00
3.2745e-02	1.4787e-02	0.0000e+00
3.5112e-02	1.4787e-02	0.0000e+00
3.7649e-02	1.4787e-02	0.0000e+00
4.0370e-02	1.4787e-02	0.0000e+00
4.3288e-02	1.4787e-02	0.0000e+00
4.6416e-02	1.4787e-02	0.0000e+00
4.9770e-02	1.4787e-02	0.0000e+00
5.3367e-02	1.4787e-02	0.0000e+00
5.7224e-02	1.4787e-02	0.0000e+00
6.1359e-02	1.4787e-02	0.0000e+00
6.5793e-02	1.4787e-02	0.0000e+00
7.0548e-02	1.4787e-02	0.0000e+00
7.5646e-02	1.4787e-02	0.0000e+00
8.1113e-02	1.4787e-02	0.0000e+00
8.6975e-02	1.4787e-02	0.0000e+00
9.3260e-02	1.4787e-02	0.0000e+00
1.0000e-01	1.4787e-02	0.0000e+00
1.0723e-01	1.4787e-02	0.0000e+00
1.1498e-01	1.4787e-02	0.0000e+00
1.2328e-01	1.4787e-02	0.0000e+00
1.3219e-01	1.4787e-02	0.0000e+00
1.4175e-01	1.4787e-02	0.0000e+00
1.5199e-01	1.4787e-02	0.0000e+00
1.6298e-01	1.4787e-02	0.0000e+00
1.7475e-01	1.4787e-02	0.0000e+00
1.8738e-01	1.4787e-02	0.0000e+00
2.0092e-01	1.4787e-02	0.0000e+00
2.1544e-01	1.4787e-02	0.0000e+00
2.3101e-01	1.4787e-02	0.0000e+00
2.4771e-01	1.4787e-02	0.0000e+00
2.6561e-01	1.4787e-02	0.0000e+00
2.8480e-01	1.4787e-02	0.0000e+00
3.0539e-01	1.4787e-02	0.0000e+00
3.2745e-01	1.4787e-02	0.0000e+00
3.5112e-01	1.4787e-02	0.0000e+00
3.7649e-01	1.4787e-02	0.0000e+00
4.0370e-01	1.4787e-02	0.0000e+00
4.3288e-01	1.4787e-02	0.0000e+00
4.6416e-01	1.4787e-02	0.0000e+00
4.9770e-01	1.4787e-02	0.0000e+00
5.3367e-01	1.4787e-02	0.0000e+00
5.7224e-01	1.4787e-02	0.0000e+00
6.1359e-01	1.4787e-02	0.0000e+00
6.5793e-01	1.4787e-02	0.0000e+00
7.0548e-01	1.4787e-02	0.0000e+00
7.5646e-01	1.4787e-02	0.0000e+00
8.1113e-01	1.4787e-02	0.0000e+00
8.6975e-01	1.4787e-02	0.0000e+00
9.3260e-01	1.4787e-02	0.0000e+00
1.0000e+00	1.4787e-02	0.0000e+00
1.0000e-03	1.5544e-02	5.5339e+03
1.0723e-03	1.5544e-02	5.6335e+03
1.1498e-03	1.5544e-02	5.4114e+03
1.2328e-03	1.5544e-02	5.4065e+03
1.3219e-03	1.5544e-02	5.4459e+03
1.4175e-03	1.5544e-02	5.5698e+03
1.5199e-03	1.5544e-02	5.3918e+03
1.6298e-03	1.5544e-02	5.4711e+03
1.7475e-03	1.5544e-02	5.3792e+03
1.8738e-03	1.5544e-02	5.3853e+03
2.0092e-03	1.5544e-02	5.3193e+03
2.1544e-03	1.5544e-02	5.5115e+03
2.3101e-03	1.5544e-02	5.3790e+03
2.4771e-03	1.5544e-02	5.3048e+03
2.6561e-03	1.5544e-02	5.3685e+03
2.8480e-03	1.5544e-02	5.2233e+03
3.0539e-03	1.5544e-02	5.2287e+03
3.2745e-03	1.5544e-02	5.1307e+03
3.5112e-03	1.5544e-02	5.1871e+03
3.7649e-03	1.5544e-02	5.1492e+03
4.0370e-03	1.5544e-02	5.1181e+03
4.3288e-03	1.5544e-02	4.9333e+03
4.6416e-03	1.5544e-02	4.8619e+03
4.9770e-03	1.5544e-02	5.0332e+03
5.3367e-03	1.5544e-02	4.9092e+03
5.7224e-03	1.5544e-02	4.9177e+03
6.1359e-03	1.5544e-02	4.9843e+03
6.5793e-03	1.5544e-02	4.9803e+03
7.0548e-03	1.5544e-02	4.7587e+03
7.5646e-03	1.5544e-02	4.7709e+03
8.1113e-03	1.5544e-02	0.0000e+00
8.6975e-03	1.5544e-02	0.0000e+00
9.3260e-03	1.5544e-02	0.0000e+00
1.0000e-02	1.5544e-02	0.0000e+00
1.0723e-02	1.5544e-02	0.0000e+00
1.1498e-02	1.5544e-02	0.0000e+00
1.2328e-02	1.5544e-02	0.0000e+00
1.3219e-02	1.5544e-02	0.0000e+00
1.4175e-02	1.5544e-02	0.0000e+00
1.5199e-02	1.5544e-02	0.0000e+00
1.6298e-02	1.5544e-02	0.0000e+00
1.7475e-02	1.5544e-02	0.0000e+00
1.8738e-02	1.5544e-02	0.0000e+00
2.0092e-02	1.5544e-02	0.0000e+00
2.1544e-02	1.5544e-02	0.0000e+00
2.3101e-02	1.5544e-02	0.0000e+00
2.4771e-02	1.5544e-02	0.0000e+00
2.6561e-02	1.5544e-02	0.0000e+00
2.8480e-02	1.5544e-02	0.0000e+00
3.0539e-02	1.5544e-02	0.0000e+00
3.2745e-02	1.5544e-02	0.0000e+00
3.5112e-02	1.5544e-02	0.0000e+00
3.7649e-02	1.5544e-02	0.0000e+00
4.0370e-02	1.5544e-02	0.0000e+00
4.3288e-02	1.5544e-02	0.0000e+00
4.6416e-02	1.5544e-02	0.0000e+00
4.9770e-02	1.5544e-02	0.0000e+00
5.3367e-02	1.5544e-02	0.0000e+00
5.7224e-02	1.5544e-02	0.0000e+00
6.1359e-02	1.5544e-02	0.0000e+00
6.5793e-02	1.5544e-02	0.0000e+00
7.0548e-02	1.5544e-02	0.0000e+00
7.5646e-02	1.5544e-02	0.0000e+00
8.1113e-02	1.5544e-02	0.0000e+00
8.6975e-02	1.5544e-02	0.0000e+00
9.3260e-02	1.5544e-02	0.0000e+00
1.0000e-01	1.5544e-02	0.0000e+00
1.0723e-01	1.5544e-02	0.0000e+00
1.1498e-01	1.5544e-02	0.0000e+00
1.2328e-01	1.5544e-02	0.0000e+00
1.3219e-01	1.5544e-02	0.0000e+00
1.4175e-01	1.5544e-02	0.0000e+00
1.5199e-01	1.5544e-02	0.0000e+00
1.6298e-01	1.5544e-02	0.0000e+00
1.7475e-01	1.5544e-02	0.0000e+00
1.8738e-01	1.5544e-02	0.0000e+00
2.0092e-01	1.5544e-02	0.0000e+00
2.1544e-01	1.5544e-02	0.0000e+00
2.3101e-01	1.5544e-02	0.0000e+00
2.4771e-01	1.5544e-02	0.0000e+00
2.6561e-01	1.5544e-02	0.0000e+00
2.8480e-01	1.5544e-02	0.0000e+00
3.0539e-01	1.5544e-02	0.0000e+00
3.2745e-01	1.5544e-02	0.0000e+00
3.5112e-01	1.5544e-02	0.0000e+00
3.7649e-01	1.5544e-02	0.0000e+00
4.0370e-01	1.5544e-02	0.0000e+00
4.3288e-01	1.5544e-02	0.0000e+00
4.6416e-01	1.5544e-02	0.0000e+00
4.9770e-01	1.5544e-02	0.0000e+00
5.3367e-01	1.5544e-02	0.0000e+00
5.7224e-01	1.5544e-02	0.0000e+00
6.1359e-01	1.5544e-02	0.0000e+00
6.5793e-01	1.5544e-02	0.0000e+00
7.0548e-01	1.5544e-02	0.0000e+00
7.5646e-01	1.5544e-02	0.0000e+00
8.1113e-01	1.5544e-02	0.0000e+00
8.6975e-01	1.5544e-02	0.0000e+00
9.3260e-01	1.5544e-02	0.0000e+00
1.0000e+00	1.5544e-02	0.0000e+00
1.0000e-03	1.6339e-02	4.5062e+03
1.0723e-03	1.6339e-02	4.6390e+03
1.1498e-03	1.6339e-02	4.6275e+03
1.2328e-03	1.6339e-02	4.5244e+03
1.3219e-03	1.6339e-02	4.5382e+03
1.4175e-03	1.6339e-02	4.5498e+03
1.5199e-03	1.6339e-02	4.5339e+03
1.6298e-03	1.6339e-02	4.5896e+03
1.7475e-03	1.6339e-02	4.4535e+03
1.8738e-03	1.6339e-02	4.6057e+03
2.0092e-03	1.6339e-02	4.3800e+03
2.1544e-03	1.6339e-02	4.5254e+03
2.3101e-03	1.6339e-02	4.5564e+03
2.4771e-03	1.6339e-02	4.4365e+03
2.6561e-03	1.6339e-02	4.4468e+03
2.8480e-03	1.6339e-02	4.3706e+03
3.0539e-03	1.6339e-02	4.3628e+03
3.2745e-03	1.6339e-02	4.3507e+03
3.5112e-03	1.6339e-02	4.2300e+03
3.7649e-03	1.6339e-02	4.2840e+03
4.0370e-03	1.6339e-02	4.2147e+03
4.3288e-03	1.6339e-02	4.1949e+03
4.6416e-03	1.6339e-02	4.1138e+03
4.9770e-03	1.6339e-02	4.1709e+03
5.3367e-03	1.6339e-02	4.0925e+03
5.7224e-03	1.6339e-02	4.1314e+03
6.1359e-03	1.6339e-02	4.0614e+03
6.5793e-03	1.6339e-02	4.0182e+03
7.0548e-03	1.6339e-02	3.9134e+03
7.5646e-03	1.6339e-02	3.8235e+03
8.1113e-03	1.6339e-02	3.8118e+03
8.6975e-03	1.6339e-02	0.0000e+00
9.3260e-03	1.6339e-02	0.0000e+00
1.0000e-02	1.6339e-02	0.0000e+00
1.0723e-02	1.6339e-02	0.0000e+00
1.1498e-02	1.6339e-02	0.0000e+00
1.2328e-02	1.6339e-02	0.0000e+00
1.3219e-02	1.6339e-02	0.0000e+00
1.4175e-02	1.6339e-02	0.0000e+00
1.5199e-02	1.6339e-02	0.0000e+00
1.6298e-02	1.6339e-02	0.0000e+00
1.7475e-02	1.6339e-02	0.0000e+00
1.8738e-02	1.6339e-02	0.0000e+00
2.0092e-02	1.6339e-02	0.0000e+00
2.1544e-02	1.6339e-02	0.0000e+00
2.3101e-02	1.6339e-02	0.0000e+00
2.4771e-02	1.6339e-02	0.0000e+00
2.6561e-02	1.6339e-02	0.0000e+00
2.8480e-02	1.6339e-02	0.0000e+00
3.0539e-02	1.6339e-02	0.0000e+00
3.2745e-02	1.6339e-02	0.0000e+00
3.5112e-02	1.6339e-02	0.0000e+00
3.7649e-02	1.6339e-02	0.0000e+00
4.0370e-02	1.6339e-02	0.0000e+00
4.3288e-02	1.6339e-02	0.0000e+00
4.6416e-02	1.6339e-02	0.0000e+00
4.9770e-02	1.6339e-02	0.0000e+00
