# mdm(GeV) 	mAp(GeV) 	Number of Signal Events
3.7121e-03	7.9318e-01	2.9330e-05
4.0513e-03	7.9318e-01	2.8723e-05
4.4215e-03	7.9318e-01	2.9581e-05
4.8255e-03	7.9318e-01	2.9123e-05
5.2665e-03	7.9318e-01	2.8771e-05
5.7477e-03	7.9318e-01	2.8092e-05
6.2729e-03	7.9318e-01	2.9606e-05
6.8461e-03	7.9318e-01	2.7567e-05
7.4717e-03	7.9318e-01	2.8830e-05
8.1544e-03	7.9318e-01	2.8800e-05
8.8995e-03	7.9318e-01	2.9375e-05
9.7127e-03	7.9318e-01	2.8600e-05
1.0600e-02	7.9318e-01	2.8774e-05
1.1569e-02	7.9318e-01	2.8341e-05
1.2626e-02	7.9318e-01	2.7901e-05
1.3780e-02	7.9318e-01	2.7100e-05
1.5039e-02	7.9318e-01	2.7406e-05
1.6413e-02	7.9318e-01	2.6120e-05
1.7913e-02	7.9318e-01	2.7994e-05
1.9550e-02	7.9318e-01	2.6378e-05
2.1336e-02	7.9318e-01	2.5205e-05
2.3286e-02	7.9318e-01	2.5382e-05
2.5413e-02	7.9318e-01	2.3874e-05
2.7736e-02	7.9318e-01	2.3780e-05
3.0270e-02	7.9318e-01	2.2611e-05
3.3036e-02	7.9318e-01	2.2233e-05
3.6055e-02	7.9318e-01	2.1054e-05
3.9349e-02	7.9318e-01	1.9659e-05
4.2945e-02	7.9318e-01	1.8436e-05
4.6869e-02	7.9318e-01	1.6729e-05
5.1152e-02	7.9318e-01	1.5654e-05
5.5826e-02	7.9318e-01	1.5051e-05
6.0927e-02	7.9318e-01	1.3214e-05
6.6494e-02	7.9318e-01	1.2244e-05
7.2570e-02	7.9318e-01	1.0947e-05
7.9202e-02	7.9318e-01	9.6505e-06
8.6439e-02	7.9318e-01	8.7746e-06
9.4337e-02	7.9318e-01	7.4386e-06
1.0296e-01	7.9318e-01	6.7323e-06
1.1237e-01	7.9318e-01	5.8772e-06
1.2263e-01	7.9318e-01	5.0376e-06
1.3384e-01	7.9318e-01	4.4349e-06
1.4607e-01	7.9318e-01	3.7956e-06
1.5942e-01	7.9318e-01	3.0717e-06
1.7398e-01	7.9318e-01	2.6551e-06
1.8988e-01	7.9318e-01	2.2008e-06
2.0723e-01	7.9318e-01	1.8012e-06
2.2617e-01	7.9318e-01	1.5138e-06
2.4683e-01	7.9318e-01	1.2357e-06
2.6939e-01	7.9318e-01	9.8103e-07
2.9400e-01	7.9318e-01	7.7597e-07
3.2087e-01	7.9318e-01	6.0083e-07
3.5019e-01	7.9318e-01	4.8154e-07
3.8219e-01	7.9318e-01	5.7967e-07
4.1711e-01	7.9318e-01	0.0000e+00
4.5523e-01	7.9318e-01	0.0000e+00
4.9682e-01	7.9318e-01	0.0000e+00
5.4222e-01	7.9318e-01	0.0000e+00
5.9177e-01	7.9318e-01	0.0000e+00
6.4584e-01	7.9318e-01	0.0000e+00
7.0486e-01	7.9318e-01	0.0000e+00
7.6926e-01	7.9318e-01	0.0000e+00
8.3956e-01	7.9318e-01	0.0000e+00
9.1627e-01	7.9318e-01	0.0000e+00
1.0000e+00	7.9318e-01	0.0000e+00
1.0000e-03	8.1537e-01	8.5232e-06
1.0914e-03	8.1537e-01	8.2984e-06
1.1911e-03	8.1537e-01	8.2847e-06
1.2999e-03	8.1537e-01	8.4759e-06
1.4187e-03	8.1537e-01	8.4627e-06
1.5484e-03	8.1537e-01	8.4965e-06
1.6898e-03	8.1537e-01	8.3644e-06
1.8443e-03	8.1537e-01	8.3302e-06
2.0128e-03	8.1537e-01	8.3165e-06
2.1967e-03	8.1537e-01	8.5203e-06
2.3974e-03	8.1537e-01	8.5691e-06
2.6165e-03	8.1537e-01	8.4680e-06
2.8556e-03	8.1537e-01	8.3135e-06
3.1165e-03	8.1537e-01	8.1718e-06
3.4013e-03	8.1537e-01	8.3753e-06
3.7121e-03	8.1537e-01	8.4958e-06
4.0513e-03	8.1537e-01	7.9955e-06
4.4215e-03	8.1537e-01	8.3016e-06
4.8255e-03	8.1537e-01	8.2535e-06
5.2665e-03	8.1537e-01	8.5653e-06
5.7477e-03	8.1537e-01	8.3649e-06
6.2729e-03	8.1537e-01	8.0367e-06
6.8461e-03	8.1537e-01	8.1448e-06
7.4717e-03	8.1537e-01	8.2094e-06
8.1544e-03	8.1537e-01	8.3224e-06
8.8995e-03	8.1537e-01	8.0585e-06
9.7127e-03	8.1537e-01	8.1514e-06
1.0600e-02	8.1537e-01	8.1112e-06
1.1569e-02	8.1537e-01	8.3189e-06
1.2626e-02	8.1537e-01	7.9615e-06
1.3780e-02	8.1537e-01	7.9505e-06
1.5039e-02	8.1537e-01	7.8671e-06
1.6413e-02	8.1537e-01	7.7798e-06
1.7913e-02	8.1537e-01	7.5841e-06
1.9550e-02	8.1537e-01	7.1968e-06
2.1336e-02	8.1537e-01	7.3843e-06
2.3286e-02	8.1537e-01	7.0459e-06
2.5413e-02	8.1537e-01	7.0473e-06
2.7736e-02	8.1537e-01	6.8853e-06
3.0270e-02	8.1537e-01	6.4932e-06
3.3036e-02	8.1537e-01	6.1730e-06
3.6055e-02	8.1537e-01	5.8227e-06
3.9349e-02	8.1537e-01	5.4474e-06
4.2945e-02	8.1537e-01	5.2609e-06
4.6869e-02	8.1537e-01	4.8723e-06
5.1152e-02	8.1537e-01	4.5156e-06
5.5826e-02	8.1537e-01	4.1660e-06
6.0927e-02	8.1537e-01	3.7578e-06
6.6494e-02	8.1537e-01	3.4913e-06
7.2570e-02	8.1537e-01	3.0476e-06
7.9202e-02	8.1537e-01	2.7530e-06
8.6439e-02	8.1537e-01	2.4892e-06
9.4337e-02	8.1537e-01	2.1598e-06
1.0296e-01	8.1537e-01	1.9135e-06
1.1237e-01	8.1537e-01	1.7339e-06
1.2263e-01	8.1537e-01	1.4253e-06
1.3384e-01	8.1537e-01	1.2413e-06
1.4607e-01	8.1537e-01	1.0282e-06
1.5942e-01	8.1537e-01	9.0735e-07
1.7398e-01	8.1537e-01	7.5741e-07
1.8988e-01	8.1537e-01	6.2192e-07
2.0723e-01	8.1537e-01	5.2276e-07
2.2617e-01	8.1537e-01	4.3560e-07
2.4683e-01	8.1537e-01	3.4946e-07
2.6939e-01	8.1537e-01	2.8429e-07
2.9400e-01	8.1537e-01	2.1621e-07
3.2087e-01	8.1537e-01	1.7415e-07
3.5019e-01	8.1537e-01	1.4377e-07
3.8219e-01	8.1537e-01	1.3173e-07
4.1711e-01	8.1537e-01	0.0000e+00
4.5523e-01	8.1537e-01	0.0000e+00
4.9682e-01	8.1537e-01	0.0000e+00
5.4222e-01	8.1537e-01	0.0000e+00
5.9177e-01	8.1537e-01	0.0000e+00
6.4584e-01	8.1537e-01	0.0000e+00
7.0486e-01	8.1537e-01	0.0000e+00
7.6926e-01	8.1537e-01	0.0000e+00
8.3956e-01	8.1537e-01	0.0000e+00
9.1627e-01	8.1537e-01	0.0000e+00
1.0000e+00	8.1537e-01	0.0000e+00
1.0000e-03	8.3819e-01	3.9424e-06
1.0914e-03	8.3819e-01	3.8373e-06
1.1911e-03	8.3819e-01	3.8388e-06
1.2999e-03	8.3819e-01	3.8831e-06
1.4187e-03	8.3819e-01	3.8152e-06
1.5484e-03	8.3819e-01	3.7976e-06
1.6898e-03	8.3819e-01	3.8470e-06
1.8443e-03	8.3819e-01	3.9585e-06
2.0128e-03	8.3819e-01	3.9449e-06
2.1967e-03	8.3819e-01	3.8771e-06
2.3974e-03	8.3819e-01	3.6781e-06
2.6165e-03	8.3819e-01	3.9568e-06
2.8556e-03	8.3819e-01	3.7940e-06
3.1165e-03	8.3819e-01	3.8900e-06
3.4013e-03	8.3819e-01	3.9150e-06
3.7121e-03	8.3819e-01	3.9187e-06
4.0513e-03	8.3819e-01	3.8470e-06
4.4215e-03	8.3819e-01	3.9007e-06
4.8255e-03	8.3819e-01	3.7715e-06
5.2665e-03	8.3819e-01	3.8024e-06
5.7477e-03	8.3819e-01	3.8411e-06
6.2729e-03	8.3819e-01	3.7018e-06
6.8461e-03	8.3819e-01	3.7281e-06
7.4717e-03	8.3819e-01	3.9290e-06
8.1544e-03	8.3819e-01	3.7569e-06
8.8995e-03	8.3819e-01	3.7651e-06
9.7127e-03	8.3819e-01	3.6388e-06
1.0600e-02	8.3819e-01	3.6349e-06
1.1569e-02	8.3819e-01	3.7874e-06
1.2626e-02	8.3819e-01	3.6547e-06
1.3780e-02	8.3819e-01	3.5067e-06
1.5039e-02	8.3819e-01	3.6003e-06
1.6413e-02	8.3819e-01	3.5197e-06
1.7913e-02	8.3819e-01	3.4988e-06
1.9550e-02	8.3819e-01	3.5742e-06
2.1336e-02	8.3819e-01	3.2876e-06
2.3286e-02	8.3819e-01	3.2535e-06
2.5413e-02	8.3819e-01	3.1646e-06
2.7736e-02	8.3819e-01	3.1073e-06
3.0270e-02	8.3819e-01	2.9253e-06
3.3036e-02	8.3819e-01	2.7451e-06
3.6055e-02	8.3819e-01	2.6249e-06
3.9349e-02	8.3819e-01	2.5406e-06
4.2945e-02	8.3819e-01	2.4191e-06
4.6869e-02	8.3819e-01	2.3093e-06
5.1152e-02	8.3819e-01	2.0280e-06
5.5826e-02	8.3819e-01	2.0244e-06
6.0927e-02	8.3819e-01	1.6779e-06
6.6494e-02	8.3819e-01	1.5433e-06
7.2570e-02	8.3819e-01	1.4508e-06
7.9202e-02	8.3819e-01	1.2915e-06
8.6439e-02	8.3819e-01	1.1597e-06
9.4337e-02	8.3819e-01	9.7618e-07
1.0296e-01	8.3819e-01	8.5074e-07
1.1237e-01	8.3819e-01	7.5897e-07
1.2263e-01	8.3819e-01	6.5782e-07
1.3384e-01	8.3819e-01	5.4816e-07
1.4607e-01	8.3819e-01	4.6099e-07
1.5942e-01	8.3819e-01	4.0860e-07
1.7398e-01	8.3819e-01	3.3859e-07
1.8988e-01	8.3819e-01	2.8088e-07
2.0723e-01	8.3819e-01	2.3411e-07
2.2617e-01	8.3819e-01	1.9728e-07
2.4683e-01	8.3819e-01	1.5199e-07
2.6939e-01	8.3819e-01	1.3154e-07
2.9400e-01	8.3819e-01	1.0200e-07
3.2087e-01	8.3819e-01	8.0689e-08
3.5019e-01	8.3819e-01	6.2523e-08
3.8219e-01	8.3819e-01	5.3131e-08
4.1711e-01	8.3819e-01	1.5026e-07
4.5523e-01	8.3819e-01	0.0000e+00
4.9682e-01	8.3819e-01	0.0000e+00
5.4222e-01	8.3819e-01	0.0000e+00
5.9177e-01	8.3819e-01	0.0000e+00
6.4584e-01	8.3819e-01	0.0000e+00
7.0486e-01	8.3819e-01	0.0000e+00
7.6926e-01	8.3819e-01	0.0000e+00
8.3956e-01	8.3819e-01	0.0000e+00
9.1627e-01	8.3819e-01	0.0000e+00
1.0000e+00	8.3819e-01	0.0000e+00
1.0000e-03	8.6165e-01	2.0096e-06
1.0914e-03	8.6165e-01	2.0664e-06
1.1911e-03	8.6165e-01	2.0898e-06
1.2999e-03	8.6165e-01	2.0956e-06
1.4187e-03	8.6165e-01	2.0429e-06
1.5484e-03	8.6165e-01	2.0612e-06
1.6898e-03	8.6165e-01	2.0015e-06
1.8443e-03	8.6165e-01	2.0692e-06
2.0128e-03	8.6165e-01	2.0014e-06
2.1967e-03	8.6165e-01	1.9812e-06
2.3974e-03	8.6165e-01	2.0542e-06
2.6165e-03	8.6165e-01	2.0520e-06
2.8556e-03	8.6165e-01	2.0312e-06
3.1165e-03	8.6165e-01	2.0869e-06
3.4013e-03	8.6165e-01	2.1431e-06
3.7121e-03	8.6165e-01	2.0361e-06
4.0513e-03	8.6165e-01	2.0766e-06
4.4215e-03	8.6165e-01	2.0662e-06
4.8255e-03	8.6165e-01	2.0781e-06
5.2665e-03	8.6165e-01	2.0220e-06
5.7477e-03	8.6165e-01	2.0115e-06
6.2729e-03	8.6165e-01	1.9759e-06
6.8461e-03	8.6165e-01	1.9104e-06
7.4717e-03	8.6165e-01	2.0217e-06
8.1544e-03	8.6165e-01	2.0849e-06
8.8995e-03	8.6165e-01	1.9622e-06
9.7127e-03	8.6165e-01	1.9863e-06
1.0600e-02	8.6165e-01	2.0142e-06
1.1569e-02	8.6165e-01	1.9487e-06
1.2626e-02	8.6165e-01	1.9640e-06
1.3780e-02	8.6165e-01	1.9069e-06
1.5039e-02	8.6165e-01	1.9086e-06
1.6413e-02	8.6165e-01	1.8884e-06
1.7913e-02	8.6165e-01	1.8308e-06
1.9550e-02	8.6165e-01	1.8438e-06
2.1336e-02	8.6165e-01	1.7815e-06
2.3286e-02	8.6165e-01	1.7360e-06
2.5413e-02	8.6165e-01	1.7424e-06
2.7736e-02	8.6165e-01	1.6835e-06
3.0270e-02	8.6165e-01	1.5915e-06
3.3036e-02	8.6165e-01	1.5442e-06
3.6055e-02	8.6165e-01	1.4799e-06
3.9349e-02	8.6165e-01	1.3623e-06
4.2945e-02	8.6165e-01	1.2895e-06
4.6869e-02	8.6165e-01	1.1955e-06
5.1152e-02	8.6165e-01	1.1138e-06
5.5826e-02	8.6165e-01	1.0211e-06
6.0927e-02	8.6165e-01	9.2881e-07
6.6494e-02	8.6165e-01	8.7548e-07
7.2570e-02	8.6165e-01	7.8157e-07
7.9202e-02	8.6165e-01	6.8690e-07
8.6439e-02	8.6165e-01	6.1863e-07
9.4337e-02	8.6165e-01	5.3620e-07
1.0296e-01	8.6165e-01	4.7671e-07
1.1237e-01	8.6165e-01	4.0899e-07
1.2263e-01	8.6165e-01	3.6170e-07
1.3384e-01	8.6165e-01	3.1144e-07
1.4607e-01	8.6165e-01	2.4769e-07
1.5942e-01	8.6165e-01	2.2839e-07
1.7398e-01	8.6165e-01	1.9416e-07
1.8988e-01	8.6165e-01	1.6571e-07
2.0723e-01	8.6165e-01	1.3182e-07
2.2617e-01	8.6165e-01	1.0679e-07
2.4683e-01	8.6165e-01	8.6571e-08
2.6939e-01	8.6165e-01	6.9554e-08
2.9400e-01	8.6165e-01	5.3106e-08
3.2087e-01	8.6165e-01	4.4196e-08
3.5019e-01	8.6165e-01	3.2753e-08
3.8219e-01	8.6165e-01	2.7439e-08
4.1711e-01	8.6165e-01	3.2566e-08
4.5523e-01	8.6165e-01	0.0000e+00
4.9682e-01	8.6165e-01	0.0000e+00
5.4222e-01	8.6165e-01	0.0000e+00
5.9177e-01	8.6165e-01	0.0000e+00
6.4584e-01	8.6165e-01	0.0000e+00
7.0486e-01	8.6165e-01	0.0000e+00
7.6926e-01	8.6165e-01	0.0000e+00
8.3956e-01	8.6165e-01	0.0000e+00
9.1627e-01	8.6165e-01	0.0000e+00
1.0000e+00	8.6165e-01	0.0000e+00
1.0000e-03	8.8577e-01	1.1956e-06
1.0914e-03	8.8577e-01	1.2308e-06
1.1911e-03	8.8577e-01	1.2014e-06
1.2999e-03	8.8577e-01	1.2680e-06
1.4187e-03	8.8577e-01	1.2742e-06
1.5484e-03	8.8577e-01	1.2090e-06
1.6898e-03	8.8577e-01	1.2574e-06
1.8443e-03	8.8577e-01	1.1774e-06
2.0128e-03	8.8577e-01	1.2643e-06
2.1967e-03	8.8577e-01	1.2459e-06
2.3974e-03	8.8577e-01	1.2241e-06
2.6165e-03	8.8577e-01	1.2454e-06
2.8556e-03	8.8577e-01	1.2445e-06
3.1165e-03	8.8577e-01	1.2285e-06
3.4013e-03	8.8577e-01	1.2165e-06
3.7121e-03	8.8577e-01	1.2216e-06
4.0513e-03	8.8577e-01	1.2409e-06
4.4215e-03	8.8577e-01	1.2218e-06
4.8255e-03	8.8577e-01	1.2146e-06
5.2665e-03	8.8577e-01	1.2511e-06
5.7477e-03	8.8577e-01	1.1957e-06
6.2729e-03	8.8577e-01	1.2000e-06
6.8461e-03	8.8577e-01	1.1987e-06
7.4717e-03	8.8577e-01	1.2133e-06
8.1544e-03	8.8577e-01	1.1817e-06
8.8995e-03	8.8577e-01	1.2025e-06
9.7127e-03	8.8577e-01	1.1519e-06
1.0600e-02	8.8577e-01	1.1890e-06
1.1569e-02	8.8577e-01	1.1788e-06
1.2626e-02	8.8577e-01	1.1776e-06
1.3780e-02	8.8577e-01	1.1469e-06
1.5039e-02	8.8577e-01	1.1437e-06
1.6413e-02	8.8577e-01	1.1215e-06
1.7913e-02	8.8577e-01	1.1396e-06
1.9550e-02	8.8577e-01	1.1294e-06
2.1336e-02	8.8577e-01	1.0538e-06
2.3286e-02	8.8577e-01	1.0793e-06
2.5413e-02	8.8577e-01	1.0231e-06
2.7736e-02	8.8577e-01	1.0033e-06
3.0270e-02	8.8577e-01	9.7863e-07
3.3036e-02	8.8577e-01	9.1949e-07
3.6055e-02	8.8577e-01	8.6039e-07
3.9349e-02	8.8577e-01	8.5234e-07
4.2945e-02	8.8577e-01	7.5371e-07
4.6869e-02	8.8577e-01	7.3808e-07
5.1152e-02	8.8577e-01	6.7322e-07
5.5826e-02	8.8577e-01	6.1985e-07
6.0927e-02	8.8577e-01	5.4674e-07
6.6494e-02	8.8577e-01	5.0396e-07
7.2570e-02	8.8577e-01	4.5467e-07
7.9202e-02	8.8577e-01	4.0771e-07
8.6439e-02	8.8577e-01	3.8162e-07
9.4337e-02	8.8577e-01	3.2197e-07
1.0296e-01	8.8577e-01	2.7794e-07
1.1237e-01	8.8577e-01	2.4228e-07
1.2263e-01	8.8577e-01	2.1504e-07
1.3384e-01	8.8577e-01	1.8886e-07
1.4607e-01	8.8577e-01	1.5894e-07
1.5942e-01	8.8577e-01	1.2626e-07
1.7398e-01	8.8577e-01	1.0870e-07
1.8988e-01	8.8577e-01	8.9530e-08
2.0723e-01	8.8577e-01	7.7719e-08
2.2617e-01	8.8577e-01	6.4856e-08
2.4683e-01	8.8577e-01	5.3054e-08
2.6939e-01	8.8577e-01	4.2853e-08
2.9400e-01	8.8577e-01	3.1548e-08
3.2087e-01	8.8577e-01	2.6007e-08
3.5019e-01	8.8577e-01	2.0555e-08
3.8219e-01	8.8577e-01	1.5648e-08
4.1711e-01	8.8577e-01	1.4408e-08
4.5523e-01	8.8577e-01	0.0000e+00
4.9682e-01	8.8577e-01	0.0000e+00
5.4222e-01	8.8577e-01	0.0000e+00
5.9177e-01	8.8577e-01	0.0000e+00
6.4584e-01	8.8577e-01	0.0000e+00
7.0486e-01	8.8577e-01	0.0000e+00
7.6926e-01	8.8577e-01	0.0000e+00
8.3956e-01	8.8577e-01	0.0000e+00
9.1627e-01	8.8577e-01	0.0000e+00
1.0000e+00	8.8577e-01	0.0000e+00
1.0000e-03	9.1056e-01	7.7145e-07
1.0914e-03	9.1056e-01	7.7816e-07
1.1911e-03	9.1056e-01	7.8270e-07
1.2999e-03	9.1056e-01	7.8260e-07
1.4187e-03	9.1056e-01	7.6988e-07
1.5484e-03	9.1056e-01	7.8647e-07
1.6898e-03	9.1056e-01	7.9896e-07
1.8443e-03	9.1056e-01	7.4439e-07
2.0128e-03	9.1056e-01	7.7550e-07
2.1967e-03	9.1056e-01	7.9701e-07
2.3974e-03	9.1056e-01	7.8845e-07
2.6165e-03	9.1056e-01	7.8540e-07
2.8556e-03	9.1056e-01	7.8791e-07
3.1165e-03	9.1056e-01	7.7729e-07
3.4013e-03	9.1056e-01	7.5529e-07
3.7121e-03	9.1056e-01	7.7305e-07
4.0513e-03	9.1056e-01	7.5839e-07
4.4215e-03	9.1056e-01	7.7219e-07
4.8255e-03	9.1056e-01	7.5951e-07
5.2665e-03	9.1056e-01	7.6920e-07
5.7477e-03	9.1056e-01	7.4029e-07
6.2729e-03	9.1056e-01	7.7593e-07
6.8461e-03	9.1056e-01	7.7056e-07
7.4717e-03	9.1056e-01	7.6007e-07
8.1544e-03	9.1056e-01	7.5546e-07
8.8995e-03	9.1056e-01	7.8181e-07
9.7127e-03	9.1056e-01	7.5402e-07
1.0600e-02	9.1056e-01	7.2841e-07
1.1569e-02	9.1056e-01	7.1680e-07
1.2626e-02	9.1056e-01	7.0474e-07
1.3780e-02	9.1056e-01	7.4341e-07
1.5039e-02	9.1056e-01	7.2052e-07
1.6413e-02	9.1056e-01	7.1025e-07
1.7913e-02	9.1056e-01	7.4132e-07
1.9550e-02	9.1056e-01	6.9097e-07
2.1336e-02	9.1056e-01	6.8192e-07
2.3286e-02	9.1056e-01	6.6047e-07
2.5413e-02	9.1056e-01	6.5442e-07
2.7736e-02	9.1056e-01	6.0419e-07
3.0270e-02	9.1056e-01	5.9184e-07
3.3036e-02	9.1056e-01	5.8209e-07
3.6055e-02	9.1056e-01	5.2683e-07
3.9349e-02	9.1056e-01	4.9935e-07
4.2945e-02	9.1056e-01	5.0135e-07
4.6869e-02	9.1056e-01	4.4835e-07
5.1152e-02	9.1056e-01	4.2050e-07
5.5826e-02	9.1056e-01	3.8969e-07
6.0927e-02	9.1056e-01	3.4821e-07
6.6494e-02	9.1056e-01	3.3111e-07
7.2570e-02	9.1056e-01	2.9557e-07
7.9202e-02	9.1056e-01	2.6651e-07
8.6439e-02	9.1056e-01	2.2040e-07
9.4337e-02	9.1056e-01	2.0628e-07
1.0296e-01	9.1056e-01	1.7841e-07
1.1237e-01	9.1056e-01	1.5433e-07
1.2263e-01	9.1056e-01	1.3496e-07
1.3384e-01	9.1056e-01	1.1503e-07
1.4607e-01	9.1056e-01	9.9132e-08
1.5942e-01	9.1056e-01	8.5367e-08
1.7398e-01	9.1056e-01	6.9446e-08
1.8988e-01	9.1056e-01	5.9849e-08
2.0723e-01	9.1056e-01	4.9057e-08
2.2617e-01	9.1056e-01	4.1467e-08
2.4683e-01	9.1056e-01	3.3698e-08
2.6939e-01	9.1056e-01	2.6137e-08
2.9400e-01	9.1056e-01	2.0904e-08
3.2087e-01	9.1056e-01	1.6377e-08
3.5019e-01	9.1056e-01	1.2893e-08
3.8219e-01	9.1056e-01	9.7260e-09
4.1711e-01	9.1056e-01	8.4922e-09
4.5523e-01	9.1056e-01	3.7210e-08
4.9682e-01	9.1056e-01	0.0000e+00
5.4222e-01	9.1056e-01	0.0000e+00
5.9177e-01	9.1056e-01	0.0000e+00
6.4584e-01	9.1056e-01	0.0000e+00
7.0486e-01	9.1056e-01	0.0000e+00
7.6926e-01	9.1056e-01	0.0000e+00
8.3956e-01	9.1056e-01	0.0000e+00
9.1627e-01	9.1056e-01	0.0000e+00
1.0000e+00	9.1056e-01	0.0000e+00
1.0000e-03	9.3604e-01	5.0568e-07
1.0914e-03	9.3604e-01	5.1953e-07
1.1911e-03	9.3604e-01	5.3689e-07
1.2999e-03	9.3604e-01	5.2836e-07
1.4187e-03	9.3604e-01	5.1973e-07
1.5484e-03	9.3604e-01	5.1450e-07
1.6898e-03	9.3604e-01	5.2001e-07
1.8443e-03	9.3604e-01	5.1767e-07
2.0128e-03	9.3604e-01	5.2375e-07
2.1967e-03	9.3604e-01	5.0618e-07
2.3974e-03	9.3604e-01	5.1336e-07
2.6165e-03	9.3604e-01	5.0494e-07
2.8556e-03	9.3604e-01	5.0048e-07
3.1165e-03	9.3604e-01	5.0859e-07
3.4013e-03	9.3604e-01	5.0524e-07
3.7121e-03	9.3604e-01	5.2889e-07
4.0513e-03	9.3604e-01	5.2294e-07
4.4215e-03	9.3604e-01	5.2879e-07
4.8255e-03	9.3604e-01	5.2777e-07
5.2665e-03	9.3604e-01	5.2216e-07
5.7477e-03	9.3604e-01	5.2614e-07
6.2729e-03	9.3604e-01	5.1761e-07
6.8461e-03	9.3604e-01	5.1647e-07
7.4717e-03	9.3604e-01	5.0942e-07
8.1544e-03	9.3604e-01	5.0548e-07
8.8995e-03	9.3604e-01	5.0668e-07
9.7127e-03	9.3604e-01	5.0070e-07
1.0600e-02	9.3604e-01	4.8201e-07
1.1569e-02	9.3604e-01	4.8883e-07
1.2626e-02	9.3604e-01	4.9135e-07
1.3780e-02	9.3604e-01	4.8066e-07
1.5039e-02	9.3604e-01	4.9477e-07
1.6413e-02	9.3604e-01	4.6741e-07
1.7913e-02	9.3604e-01	4.6461e-07
1.9550e-02	9.3604e-01	4.5744e-07
2.1336e-02	9.3604e-01	4.5561e-07
2.3286e-02	9.3604e-01	4.4722e-07
2.5413e-02	9.3604e-01	4.1468e-07
2.7736e-02	9.3604e-01	4.0326e-07
3.0270e-02	9.3604e-01	3.9214e-07
3.3036e-02	9.3604e-01	3.7283e-07
3.6055e-02	9.3604e-01	3.6420e-07
3.9349e-02	9.3604e-01	3.5651e-07
4.2945e-02	9.3604e-01	3.2074e-07
4.6869e-02	9.3604e-01	3.0883e-07
5.1152e-02	9.3604e-01	2.8269e-07
5.5826e-02	9.3604e-01	2.5823e-07
6.0927e-02	9.3604e-01	2.3291e-07
6.6494e-02	9.3604e-01	2.1465e-07
7.2570e-02	9.3604e-01	1.8742e-07
7.9202e-02	9.3604e-01	1.8020e-07
8.6439e-02	9.3604e-01	1.5765e-07
9.4337e-02	9.3604e-01	1.3422e-07
1.0296e-01	9.3604e-01	1.2332e-07
1.1237e-01	9.3604e-01	9.9152e-08
1.2263e-01	9.3604e-01	9.0736e-08
1.3384e-01	9.3604e-01	7.8720e-08
1.4607e-01	9.3604e-01	6.7031e-08
1.5942e-01	9.3604e-01	5.5508e-08
1.7398e-01	9.3604e-01	4.5567e-08
1.8988e-01	9.3604e-01	3.8520e-08
2.0723e-01	9.3604e-01	3.2767e-08
2.2617e-01	9.3604e-01	2.7254e-08
2.4683e-01	9.3604e-01	2.1298e-08
2.6939e-01	9.3604e-01	1.7272e-08
2.9400e-01	9.3604e-01	1.3993e-08
3.2087e-01	9.3604e-01	1.1302e-08
3.5019e-01	9.3604e-01	8.5497e-09
3.8219e-01	9.3604e-01	6.5995e-09
4.1711e-01	9.3604e-01	5.3220e-09
4.5523e-01	9.3604e-01	6.3749e-09
4.9682e-01	9.3604e-01	0.0000e+00
5.4222e-01	9.3604e-01	0.0000e+00
5.9177e-01	9.3604e-01	0.0000e+00
6.4584e-01	9.3604e-01	0.0000e+00
7.0486e-01	9.3604e-01	0.0000e+00
7.6926e-01	9.3604e-01	0.0000e+00
8.3956e-01	9.3604e-01	0.0000e+00
9.1627e-01	9.3604e-01	0.0000e+00
1.0000e+00	9.3604e-01	0.0000e+00
1.0000e-03	9.6224e-01	3.5812e-07
1.0914e-03	9.6224e-01	3.5851e-07
1.1911e-03	9.6224e-01	3.5529e-07
1.2999e-03	9.6224e-01	3.5543e-07
1.4187e-03	9.6224e-01	3.4850e-07
1.5484e-03	9.6224e-01	3.5931e-07
1.6898e-03	9.6224e-01	3.6144e-07
1.8443e-03	9.6224e-01	3.6787e-07
2.0128e-03	9.6224e-01	3.5522e-07
2.1967e-03	9.6224e-01	3.6046e-07
2.3974e-03	9.6224e-01	3.5407e-07
2.6165e-03	9.6224e-01	3.7609e-07
2.8556e-03	9.6224e-01	3.3814e-07
3.1165e-03	9.6224e-01	3.4920e-07
3.4013e-03	9.6224e-01	3.7498e-07
3.7121e-03	9.6224e-01	3.6427e-07
4.0513e-03	9.6224e-01	3.4473e-07
4.4215e-03	9.6224e-01	3.5127e-07
4.8255e-03	9.6224e-01	3.6173e-07
5.2665e-03	9.6224e-01	3.5040e-07
5.7477e-03	9.6224e-01	3.5206e-07
6.2729e-03	9.6224e-01	3.5567e-07
6.8461e-03	9.6224e-01	3.5978e-07
7.4717e-03	9.6224e-01	3.5918e-07
8.1544e-03	9.6224e-01	3.4377e-07
8.8995e-03	9.6224e-01	3.3869e-07
9.7127e-03	9.6224e-01	3.4296e-07
1.0600e-02	9.6224e-01	3.5992e-07
1.1569e-02	9.6224e-01	3.4218e-07
1.2626e-02	9.6224e-01	3.4391e-07
1.3780e-02	9.6224e-01	3.2716e-07
1.5039e-02	9.6224e-01	3.2896e-07
1.6413e-02	9.6224e-01	3.3188e-07
1.7913e-02	9.6224e-01	3.2236e-07
1.9550e-02	9.6224e-01	3.2012e-07
2.1336e-02	9.6224e-01	3.1954e-07
2.3286e-02	9.6224e-01	2.9186e-07
